185.432423	-5.116469	3.329239
185.421105	-11.251122	5.753544
185.409787	-16.010883	-1.417887
185.398470	5.965298	10.936424
185.387152	0.065630	9.000712
185.375834	-11.311768	1.872425
185.364516	-1.193326	9.939480
185.353198	1.352928	-1.575531
185.341880	9.247254	-5.604298
185.330562	10.722068	-8.297718
185.319244	-11.710777	-10.021880
185.307926	-15.406609	-2.958688
185.296608	5.370510	4.455666
185.285291	5.818859	0.954207
185.273973	-2.131144	10.369370
185.262655	18.363785	-1.615385
185.251337	-0.631838	-7.818987
185.240019	4.259750	-4.003417
185.228701	-0.829015	-8.805737
185.217383	-7.880935	4.277132
185.206065	-3.112588	9.379267
185.194747	-4.466144	-13.869248
185.183429	10.164374	-1.692701
185.172112	13.107690	-0.146637
185.160794	-18.042538	0.254947
185.149476	-3.832087	-0.731833
185.138158	-1.603689	-4.519475
185.126840	-0.618926	2.992656
185.115522	-0.517958	5.784602
185.104204	-2.066805	-3.554219
185.092886	2.351092	4.463763
185.081568	-0.200094	4.319236
185.070250	0.509462	-6.370011
185.058933	-0.938940	5.352928
185.047615	-4.895483	-3.090218
185.036297	4.501909	-6.958522
185.024979	4.172788	-13.741001
185.013661	-0.728805	-2.459413
185.002343	-9.980318	2.317458
184.991025	-1.404626	3.208962
184.979707	-8.639828	-4.419633
184.968389	1.137584	2.017534
184.957072	8.876174	-10.341942
184.945754	-0.076837	7.093845
184.934436	9.903969	2.632769
184.923118	-6.425794	2.514935
184.911800	7.652874	-2.053973
184.900482	3.381881	-16.882811
184.889164	1.448577	3.992171
184.877846	-4.665673	-7.530769
184.866528	-9.400249	3.981333
184.855210	4.714730	-3.409307
184.843893	-1.141743	5.651779
184.832575	7.504718	-2.528552
184.821257	-13.399389	1.084007
184.809939	1.581222	-11.852286
184.798621	9.812084	3.680994
184.787303	-3.350533	2.568708
184.775985	7.058946	-8.359531
184.764667	-6.181292	2.616636
184.753349	-0.662945	-6.692676
184.742031	-3.612114	-10.681235
184.730714	-3.282434	-6.101677
184.719396	12.455003	8.703290
184.708078	-1.888227	-2.567321
184.696760	0.264432	8.537533
184.685442	-6.976662	4.187308
184.674124	13.309782	2.753059
184.662806	-2.296479	0.653768
184.651488	-3.470312	5.228811
184.640170	6.471828	7.803490
184.628853	-3.940722	-5.599710
184.617535	7.100039	-3.068974
184.606217	0.304730	9.115371
184.594899	4.195065	5.496333
184.583581	6.134854	-5.333486
184.572263	-0.158931	-5.181218
184.560945	-12.541049	-6.807786
184.549627	-4.184344	-1.242307
184.538309	-8.121058	-9.969006
184.526991	-1.714370	-4.636310
184.515674	2.803830	-12.612025
184.504356	-6.412827	3.699478
184.493038	1.424817	15.161582
184.481720	-2.130524	-1.265777
184.470402	3.504919	3.841052
184.459084	10.865892	6.464898
184.447766	0.969199	5.774850
184.436448	-12.319108	-7.745875
184.425130	-0.865908	-5.054552
184.413812	1.702036	-3.836728
184.402495	-2.823540	-6.677118
184.391177	9.172840	2.477428
184.379859	1.994987	2.338560
184.368541	6.992568	-3.148907
184.357223	0.144499	-6.956159
184.345905	-5.575138	-8.810272
184.334587	7.869437	-2.887159
184.323269	1.883930	-8.165504
184.311951	-8.646358	10.935665
184.300634	-11.556119	4.742484
184.289316	-11.579210	11.064934
184.277998	4.266502	1.132581
184.266680	-11.311797	-1.146878
184.255362	5.492869	2.195130
184.244044	2.209276	6.074199
184.232726	10.041788	0.651243
184.221408	3.752815	11.735103
184.210090	-0.178980	-11.227592
184.198772	2.997301	-8.523861
184.187455	16.295773	-6.118471
184.176137	5.767102	5.545470
184.164819	-7.913883	-3.608812
184.153501	-2.599894	-14.591492
184.142183	-0.430356	15.904780
184.130865	-9.610316	-11.612765
184.119547	-5.095784	7.077094
184.108229	4.588860	-10.058665
184.096911	3.864634	-1.723235
184.085593	5.617048	3.402432
184.074276	3.716529	0.645011
184.062958	-10.042980	-1.498351
184.051640	-0.928396	-3.815796
184.040322	-13.228530	-13.232016
184.029004	-2.302958	-6.546672
184.017686	1.858296	2.553013
184.006368	-7.269935	-8.177495
183.995050	6.629460	-14.747046
183.983732	-6.201617	-5.022154
183.972414	-1.318512	2.167575
183.961097	1.196412	-5.301250
183.949779	-4.680460	-3.186767
183.938461	-11.161239	3.540460
183.927143	-8.634354	1.054081
183.915825	9.654700	-8.744200
183.904507	12.623923	-0.027907
183.893189	-16.218952	3.885568
183.881871	0.773320	-10.140763
183.870553	0.685311	-12.788747
183.859236	-8.826094	-9.877928
183.847918	-3.356391	-5.415063
183.836600	-2.975362	3.051758
183.825282	5.392095	-4.080273
183.813964	-1.174680	0.160875
183.802646	0.205015	-6.257836
183.791328	-1.589114	-0.268031
183.780010	-0.239407	-5.006978
183.768692	-1.621817	-1.431779
183.757374	0.231283	-3.440351
183.746057	-1.670102	6.103853
183.734739	-10.680669	3.122751
183.723421	-2.981995	3.154685
183.712103	0.290765	4.434404
183.700785	-1.281584	-4.800260
183.689467	-9.135938	1.864133
183.678149	2.883796	-9.490883
183.666831	1.753582	4.837485
183.655513	7.992238	-4.042229
183.644195	-4.282623	-10.666348
183.632878	-11.830927	7.102421
183.621560	-4.474669	-6.338426
183.610242	-6.699686	1.214099
183.598924	13.279750	1.328346
183.587606	3.416501	-10.731842
183.576288	-8.043367	6.040935
183.564970	4.965140	-6.860179
183.553652	3.194569	-4.554124
183.542334	-0.163165	6.473086
183.531017	2.856426	-4.004499
183.519699	4.150440	4.312154
183.508381	4.317113	-7.314469
183.497063	5.321828	-1.624766
183.485745	-3.069191	-1.123359
183.474427	3.348916	-6.629727
183.463109	13.295303	0.937858
183.451791	-0.755705	14.957893
183.440473	0.463008	-0.930179
183.429155	0.631518	-8.459293
183.417838	-16.165436	0.722364
183.406520	-12.251077	5.991991
183.395202	5.969560	15.900627
183.383884	7.286536	9.353160
183.372566	-8.108118	-0.691423
183.361248	15.162098	-2.482662
183.349930	-4.244051	3.245414
183.338612	-1.147399	5.627024
183.327294	5.032697	1.839306
183.315976	8.157420	-10.679810
183.304659	0.244106	-11.645513
183.293341	1.394961	-9.221068
183.282023	-4.311100	-1.503923
183.270705	-0.667503	1.696048
183.259387	9.690145	-1.228024
183.248069	3.115833	14.085342
183.236751	-8.538009	-0.067481
183.225433	1.010273	-1.624237
183.214115	1.243147	3.654356
183.202798	-5.051148	1.300527
183.191480	-0.713529	-9.666445
183.180162	-5.736926	5.217271
183.168844	7.037990	-7.836864
183.157526	-10.224446	7.466795
183.146208	8.435772	3.804518
183.134890	-6.022872	-4.890360
183.123572	-1.377262	9.371304
183.112254	3.262393	3.179233
183.100936	-3.603856	7.263182
183.089619	4.766791	8.692856
183.078301	2.498485	1.511855
183.066983	9.423752	-0.892995
183.055665	-5.688941	-3.063658
183.044347	-6.715659	0.257563
183.033029	7.395966	-1.519903
183.021711	15.746026	9.254987
183.010393	-2.802432	0.630211
182.999075	3.218031	2.983341
182.987757	5.424192	0.201575
182.976440	-1.186083	0.409964
182.965122	-6.337921	-4.724760
